year,seriousviolent,injury,treatment,vicservices,locationr
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,Services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,School
2018,No,Injured,Not treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Injured,Treated,,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,,Home
2018,No,Injured,Not treated,No services recieved,Home
2018,No,Injured,Treated,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Injured,Not treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,Yes,Injured,Treated,Services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,Services recieved,Friendly location
2018,Yes,Injured,Treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Injured,Not treated,Services recieved,Home
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Not treated,Services recieved,Home
2018,Yes,Not injured,Not injured,Services recieved,Friendly location
2018,Yes,Not injured,Not injured,Services recieved,Friendly location
2018,Yes,Not injured,Not injured,Services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,Services recieved,Commercial
2018,Yes,Not injured,Not injured,,Home
2018,Yes,Injured,Not treated,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,Services recieved,Commercial
2018,No,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Injured,Not treated,Services recieved,Home
2018,No,Injured,Not treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,Services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,Services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,School
2018,No,Injured,Treated,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Home
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Treated,No services recieved,Other
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,Services recieved,Commercial
2018,Yes,Not injured,Not injured,Services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Treated,,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Injured,Not treated,Services recieved,Home
2018,No,Injured,Not treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Not treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,Services recieved,Home
2018,No,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Injured,Not treated,No services recieved,Home
2018,Unknown,Not injured,Not injured,No services recieved,School
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,Services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,Services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Unknown,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Not treated,,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Other
2018,No,Injured,Not treated,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Treated,Services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Not treated,Services recieved,Friendly location
2018,Yes,Not injured,Not injured,Services recieved,Friendly location
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,Services recieved,Commercial
2018,Yes,Not injured,Not injured,,Commercial
2018,No,Not injured,Not injured,,Commercial
2018,Yes,Not injured,Not injured,Services recieved,School
2018,Yes,Not injured,Not injured,Services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Injured,Not treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,Services recieved,School
2018,No,Injured,Treated,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,Services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,Services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,Services recieved,Home
2018,Yes,Injured,Not treated,Services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Injured,Treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Treated,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Friendly location
2018,No,Injured,Not treated,,Home
2018,No,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,Services recieved,School
2018,No,Injured,Not treated,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Injured,Not treated,No services recieved,School
2018,No,Injured,Not treated,Services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Friendly location
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Friendly location
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,No,Injured,Not treated,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,Services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Other
2018,Yes,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Unknown,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,Services recieved,Other
2018,No,Not injured,Not injured,No services recieved,School
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,School
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Other
2018,No,Not injured,Not injured,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Commercial
2018,No,Not injured,Not injured,Services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Commercial
2018,Yes,Injured,Not treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Not injured,Not injured,No services recieved,Home
2018,No,Not injured,Not injured,No services recieved,Commercial
2018,Yes,Injured,Treated,No services recieved,Home
2018,Yes,Injured,Not treated,No services recieved,Home
