,year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2
13601,2017,1080.92416,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13602,2017,530.38714,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13603,2017,393.71616,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13604,2017,563.5464099999998,Female,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
13605,2017,847.27315,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13606,2017,3036.60695,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13607,2017,1601.1223,Male,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
13608,2017,1734.90801,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13609,2017,696.68025,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13610,2017,823.28816,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
13611,2017,1115.16094,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13612,2017,1471.2622199999996,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13613,2017,964.64281,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13614,2017,964.64281,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13615,2017,663.80955,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13616,2017,663.80955,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13617,2017,663.80955,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13618,2017,663.80955,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13619,2017,1935.61757,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Divorced
13620,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13621,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13622,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13623,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13624,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13625,2017,468.46419,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13626,2017,1986.97308,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13627,2017,10139.5335,Female,White,Hispanic,Other,12-14,Never married
13628,2017,838.03867,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13629,2017,1295.8753,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
13630,2017,1013.8695,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13631,2017,713.6426799999998,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
13632,2017,987.92244,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13633,2017,2512.39267,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13634,2017,2437.84655,Female,White,Hispanic,Other,35-49,Separated
13635,2017,2437.84655,Female,White,Hispanic,Other,35-49,Separated
13636,2017,2437.84655,Female,White,Hispanic,Other,35-49,Separated
13637,2017,2437.84655,Female,White,Hispanic,Other,35-49,Separated
13638,2017,909.35281,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13639,2017,796.3836299999998,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
13640,2017,796.3836299999998,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
13641,2017,2077.30853,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
13642,2017,1215.73661,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13643,2017,1055.38568,Male,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
13644,2017,714.5253,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13645,2017,2760.4712,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Widowed
13646,2017,2005.98082,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
13647,2017,2359.83239,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
13648,2017,16108.3344,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13649,2017,1657.1453800000004,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13650,2017,977.37142,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
13651,2017,5050.45737,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13652,2017,1229.01293,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13653,2017,747.51934,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
13654,2017,1356.85443,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13655,2017,6008.25578,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13656,2017,2151.0090800000007,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13657,2017,3042.32029,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13658,2017,1623.29111,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13659,2017,1887.77809,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13660,2017,823.81559,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13661,2017,1490.28671,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13662,2017,915.08637,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
13663,2017,1420.63536,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13664,2017,1303.08514,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13665,2017,3882.67356,Male,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
13666,2017,838.03867,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13667,2017,452.33451,Male,White,Hispanic,Other,35-49,Never married
13668,2017,452.33451,Male,White,Hispanic,Other,35-49,Never married
13669,2017,1374.71109,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13670,2017,2005.52831,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13671,2017,800.30833,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13672,2017,1131.29048,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13673,2017,894.4725099999998,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13674,2017,461.66747,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13675,2017,418.57002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13676,2017,418.57002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13677,2017,521.43393,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13678,2017,1254.94911,Male,White,Hispanic,Other,25-34,Never married
13679,2017,1254.94911,Male,White,Hispanic,Other,25-34,Never married
13680,2017,1254.94911,Male,White,Hispanic,Other,25-34,Never married
13681,2017,1254.94911,Male,White,Hispanic,Other,25-34,Never married
13682,2017,342.22424,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13683,2017,679.81426,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13684,2017,3969.47718,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Married
13685,2017,3969.47718,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Married
13686,2017,6054.76781,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13687,2017,2381.38482,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13688,2017,1752.5112600000002,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13689,2017,1752.5112600000002,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13690,2017,1752.5112600000002,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13691,2017,1752.5112600000002,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13692,2017,3402.52601,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13693,2017,4228.53911,Male,Black,Non-Hispanic,Non-Hispanic Black,65+,Separated
13694,2017,3673.8768700000014,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13695,2017,3532.17866,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13696,2017,3639.442,Male,White,Hispanic,Other,50-64,Married
13697,2017,3639.442,Male,White,Hispanic,Other,50-64,Married
13698,2017,3470.4258,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Married
13699,2017,6108.879120000001,Male,White,Hispanic,Other,25-34,Never married
13700,2017,2705.48004,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13701,2017,3443.1198,Female,White,Hispanic,Other,25-34,Divorced
13702,2017,3836.61519,Male,White,Hispanic,Other,18-20,Never married
13703,2017,2511.95959,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Divorced
13704,2017,2494.88939,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13705,2017,4105.44667,Male,Other,Hispanic,Other,35-49,Married
13706,2017,3863.56903,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Never married
13707,2017,4692.814579999998,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13708,2017,4210.58316,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13709,2017,1592.33655,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13710,2017,1592.33655,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13711,2017,1820.11457,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13712,2017,5095.07611,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
13713,2017,5095.07611,Female,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
13714,2017,1381.43154,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13715,2017,2499.10676,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13716,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13717,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13718,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13719,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13720,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13721,2017,3606.54944,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13722,2017,934.60856,Female,White,Hispanic,Other,35-49,Never married
13723,2017,927.50957,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
13724,2017,2592.78146,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13725,2017,1495.79797,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13726,2017,922.88948,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13727,2017,819.13623,Female,Other,Non-Hispanic,Non-Hispanic,65+,Widowed
13728,2017,1515.12861,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13729,2017,1359.09732,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13730,2017,875.9807400000002,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13731,2017,875.9807400000002,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13732,2017,1021.38805,Female,White,Non-Hispanic,Non-Hispanic White,65+,Married
13733,2017,2059.2583600000007,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13734,2017,2347.5481600000007,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13735,2017,911.51818,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13736,2017,13012.78374,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13737,2017,37989.2864,Male,White,Hispanic,Other,21-24,Never married
13738,2017,3515.67965,Female,White,Hispanic,Other,50-64,Married
13739,2017,2481.76743,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13740,2017,4221.00104,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13741,2017,2655.4317100000007,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13742,2017,3550.28207,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13743,2017,4615.52261,Male,White,Hispanic,Other,35-49,Never married
13744,2017,1091.49579,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13745,2017,2787.82843,Female,White,Non-Hispanic,Non-Hispanic White,65+,Never married
13746,2017,1634.60261,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13747,2017,1916.7735,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13748,2017,7593.25273,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13749,2017,3245.38041,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13750,2017,3536.9693700000007,Female,White,Hispanic,Other,35-49,Married
13751,2017,3210.62969,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13752,2017,1374.82352,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
13753,2017,5956.3685700000015,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13754,2017,5219.94661,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Divorced
13755,2017,3223.698,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13756,2017,3223.698,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13757,2017,3656.98285,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13758,2017,3547.34673,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13759,2017,3687.44786,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13760,2017,3972.46592,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13761,2017,361.40056,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13762,2017,1721.4423,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13763,2017,2823.95577,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
13764,2017,835.45028,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Never married
13765,2017,2091.33921,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13766,2017,11446.87638,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Separated
13767,2017,2753.54865,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13768,2017,1800.2903600000002,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13769,2017,2388.18394,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13770,2017,2388.18394,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13771,2017,1490.53962,Female,White,Hispanic,Other,21-24,Never married
13772,2017,1312.45395,Male,White,Non-Hispanic,Non-Hispanic White,65+,Never married
13773,2017,731.3274200000002,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
13774,2017,1502.17405,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13775,2017,625.3283700000002,Female,White,Non-Hispanic,Non-Hispanic White,65+,Separated
13776,2017,404.98765,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13777,2017,2731.66347,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13778,2017,2631.95616,Male,Other,Hispanic,Other,50-64,Married
13779,2017,6620.52836,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13780,2017,5873.68931,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13781,2017,5585.4514100000015,Male,White,Hispanic,Other,25-34,Divorced
13782,2017,2732.10295,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Divorced
13783,2017,2732.10295,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Divorced
13784,2017,2784.3878,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13785,2017,4002.63075,Male,White,Hispanic,Other,25-34,Never married
13786,2017,1202.56277,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13787,2017,1143.14408,Female,White,Hispanic,Other,35-49,Married
13788,2017,1491.55774,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13789,2017,1641.5755,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13790,2017,1260.89737,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13791,2017,6760.0277,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13792,2017,6500.34688,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13793,2017,982.0328,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13794,2017,479.47625,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13795,2017,2667.81712,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13796,2017,1545.89537,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13797,2017,1268.46902,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13798,2017,1268.46902,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13799,2017,1380.21322,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
13800,2017,3721.66816,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13801,2017,1881.23469,Female,Other,Non-Hispanic,Non-Hispanic,35-49,Separated
13802,2017,1956.92108,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
13803,2017,1078.71469,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Divorced
13804,2017,1677.12115,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13805,2017,5521.208470000001,Male,Other,Non-Hispanic,Non-Hispanic,12-14,Never married
13806,2017,3418.26472,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13807,2017,3072.4865,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13808,2017,3072.4865,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13809,2017,4776.43428,Male,Other,Non-Hispanic,Non-Hispanic,35-49,Never married
13810,2017,4122.222870000001,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13811,2017,3208.93392,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13812,2017,4098.46063,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13813,2017,2467.02444,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13814,2017,1494.52589,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13815,2017,1036.82957,Female,Black,Non-Hispanic,Non-Hispanic Black,50-64,Married
13816,2017,4551.5838,Male,White,Hispanic,Other,18-20,Never married
13817,2017,6398.925520000002,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13818,2017,1972.97787,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Divorced
13819,2017,7077.822209999998,Male,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
13820,2017,1842.63893,Female,White,Hispanic,Other,21-24,Never married
13821,2017,4688.04007,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Never married
13822,2017,1004.25636,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13823,2017,1147.74753,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13824,2017,1147.74753,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13825,2017,1755.80802,Female,White,Hispanic,Other,18-20,Never married
13826,2017,2375.37888,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13827,2017,4162.59489,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13828,2017,1776.6363600000002,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13829,2017,1311.0464,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13830,2017,725.26377,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13831,2017,983.99916,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13832,2017,924.72304,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13833,2017,3241.87221,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13834,2017,701.3073400000002,Female,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13835,2017,512.13787,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13836,2017,587.77225,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13837,2017,587.77225,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13838,2017,587.77225,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13839,2017,2899.62172,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
13840,2017,2591.05351,Female,Black,Non-Hispanic,Non-Hispanic Black,65+,Widowed
13841,2017,948.54761,Female,White,Hispanic,Other,35-49,Married
13842,2017,483.8692400000001,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13843,2017,490.5378,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13844,2017,538.00942,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13845,2017,369.02867,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13846,2017,1253.10148,Male,Other,Non-Hispanic,Non-Hispanic,65+,Married
13847,2017,431.11919000000006,Male,White,Hispanic,Other,25-34,Married
13848,2017,2730.488,Female,Other,Non-Hispanic,Non-Hispanic,25-34,Never married
13849,2017,2879.63906,Male,Other,Non-Hispanic,Non-Hispanic,18-20,Never married
13850,2017,1189.2416,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13851,2017,1056.38753,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13852,2017,3588.9641799999995,Female,Other,Hispanic,Other,35-49,Divorced
13853,2017,9519.67214,Male,Black,Hispanic,Other,25-34,Never married
13854,2017,3396.220860000001,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13855,2017,1963.44235,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13856,2017,849.3321199999998,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13857,2017,554.88039,Male,Black,Non-Hispanic,Non-Hispanic Black,35-49,Married
13858,2017,867.6846300000002,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13859,2017,2523.70208,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
13860,2017,2523.70208,Female,Black,Non-Hispanic,Non-Hispanic Black,25-34,Never married
13861,2017,5246.68029,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Married
13862,2017,736.44109,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13863,2017,889.7437800000001,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13864,2017,819.86717,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13865,2017,1730.53804,Female,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13866,2017,1913.11877,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13867,2017,6659.76293,Female,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13868,2017,974.00194,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13869,2017,843.0097699999999,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13870,2017,753.18033,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13871,2017,868.2915300000002,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13872,2017,1398.12077,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13873,2017,770.46673,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13874,2017,1925.74096,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13875,2017,727.8075,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13876,2017,578.41148,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Never married
13877,2017,739.53594,Male,Other,Non-Hispanic,Non-Hispanic,50-64,Married
13878,2017,3201.8548100000007,Male,Black,Non-Hispanic,Non-Hispanic Black,21-24,Never married
13879,2017,710.24691,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
13880,2017,2270.80289,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13881,2017,4157.42278,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Married
13882,2017,1646.3329,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13883,2017,1646.3329,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13884,2017,1646.3329,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13885,2017,3397.38403,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13886,2017,8464.3489,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13887,2017,5325.2081,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Married
13888,2017,513.99134,Male,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13889,2017,779.46863,Female,White,Hispanic,Other,65+,Widowed
13890,2017,440.08854,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13891,2017,440.74612,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13892,2017,440.74612,Male,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13893,2017,537.525,Female,White,Non-Hispanic,Non-Hispanic White,50-64,Widowed
13894,2017,437.67326,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13895,2017,444.56211,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
13896,2017,545.63823,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13897,2017,314.62047,Male,White,Non-Hispanic,Non-Hispanic White,65+,Married
13898,2017,616.72742,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13899,2017,413.09126,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Married
13900,2017,1565.45851,Male,Black,Non-Hispanic,Non-Hispanic Black,12-14,Never married
13901,2017,383.99199,Female,White,Non-Hispanic,Non-Hispanic White,21-24,Never married
13902,2017,797.25688,Male,White,Non-Hispanic,Non-Hispanic White,65+,Divorced
13903,2017,1181.9523900000004,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13904,2017,803.97515,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Divorced
13905,2017,1521.2069,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13906,2017,1000.12036,Male,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13907,2017,803.97515,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13908,2017,835.57027,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13909,2017,1156.74259,Male,White,Non-Hispanic,Non-Hispanic White,12-14,Never married
13910,2017,2153.52294,Female,White,Hispanic,Other,18-20,Never married
13911,2017,2892.03004,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13912,2017,2892.03004,Female,White,Non-Hispanic,Non-Hispanic White,18-20,Never married
13913,2017,548.96564,Male,White,Hispanic,Other,65+,Divorced
13914,2017,869.47729,Male,White,Non-Hispanic,Non-Hispanic White,50-64,Married
13915,2017,2011.13048,Male,White,Hispanic,Other,25-34,Never married
13916,2017,2939.48645,Male,White,Hispanic,Other,15-17,Never married
13917,2017,5160.424410000001,Male,White,Hispanic,Other,35-49,Never married
13918,2017,4068.54822,Female,White,Hispanic,Other,18-20,Never married
13919,2017,5065.11956,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13920,2017,5065.11956,Female,White,Non-Hispanic,Non-Hispanic White,35-49,Divorced
13921,2017,3909.14343,Female,White,Non-Hispanic,Non-Hispanic White,25-34,Never married
13922,2017,1196.35075,Female,Other,Hispanic,Other,25-34,Married
13923,2017,1793.5034100000007,Female,Black,Non-Hispanic,Non-Hispanic Black,35-49,Separated
13924,2017,7088.53402,Male,White,Non-Hispanic,Non-Hispanic White,15-17,Never married
13925,2017,1393.30016,Female,White,Non-Hispanic,Non-Hispanic White,65+,Widowed
13926,2017,1280.37018,Male,White,Non-Hispanic,Non-Hispanic White,35-49,Never married
